sample,timestamp_ms,altitude_ft,phase,motor_pos,heading_error_deg,p_term,i_term,loiter_step
4728,47280,18.42,5,0.7000,-4.66,-0.041978,5.961134,2
4729,47290,18.42,5,0.7000,-4.96,-0.044644,5.956173,2
4730,47300,18.46,5,0.7000,-5.26,-0.047304,5.950917,2
4731,47310,18.47,5,0.7000,-5.55,-0.049961,5.945366,2
4732,47320,18.33,5,0.7000,-5.85,-0.052611,5.939520,2
4733,47330,18.23,5,0.7000,-6.14,-0.055257,5.933381,2
4734,47340,18.35,5,0.7000,-6.43,-0.057897,5.926948,2
4735,47350,18.25,5,0.7000,-6.73,-0.060530,5.920222,2
4736,47360,18.38,5,0.7000,-7.02,-0.063159,5.913204,2
4737,47370,18.44,5,0.7000,-7.31,-0.065781,5.905895,2
4738,47380,18.44,5,0.7000,-7.60,-0.068397,5.898295,2
4739,47390,18.44,5,0.7000,-7.89,-0.071005,5.890406,2
4740,47400,18.47,5,0.7000,-8.18,-0.073607,5.882227,2
4741,47410,18.31,5,0.7000,-8.47,-0.076200,5.873761,2
4742,47420,18.35,5,0.7000,-8.75,-0.078786,5.865007,2
4743,47430,18.28,5,0.7000,-9.04,-0.081365,5.855967,2
4744,47440,18.39,5,0.7000,-9.33,-0.083935,5.846641,2
4745,47450,18.26,5,0.7000,-9.61,-0.086498,5.837030,2
4746,47460,18.21,5,0.7000,-9.89,-0.089050,5.827136,2
4747,47470,18.29,5,0.7000,-10.18,-0.091595,5.816958,2
4748,47480,18.26,5,0.7000,-10.46,-0.094130,5.806499,2
4749,47490,18.32,5,0.7000,-10.74,-0.096657,5.795760,2
4750,47500,18.34,5,0.7000,-11.02,-0.099172,5.784740,2
4751,47510,18.27,5,0.7000,-11.30,-0.101678,5.773443,2
4752,47520,18.29,5,0.7000,-11.57,-0.104175,5.761868,2
4753,47530,18.19,5,0.7000,-11.85,-0.106660,5.750016,2
4754,47540,18.25,5,0.7000,-12.13,-0.109136,5.737890,2
4755,47550,18.29,5,0.7000,-12.40,-0.111599,5.725490,2
4756,47560,18.34,5,0.7000,-12.67,-0.114053,5.712818,2
4757,47570,18.34,5,0.7000,-12.94,-0.116494,5.699874,2
4758,47580,18.27,5,0.7000,-13.21,-0.118924,5.686660,2
4759,47590,18.22,5,0.7000,-13.48,-0.121342,5.673178,2
4760,47600,18.40,5,0.7000,-13.75,-0.123748,5.659428,2
4761,47610,18.36,5,0.7000,-14.02,-0.126142,5.645412,2
4762,47620,18.35,5,0.7000,-14.28,-0.128522,5.631132,2
4763,47630,18.40,5,0.7000,-14.54,-0.130891,5.616589,2
4764,47640,18.38,5,0.7000,-14.81,-0.133245,5.601784,2
4765,47650,18.40,5,0.7000,-15.07,-0.135587,5.586719,2
4766,47660,18.48,5,0.7000,-15.32,-0.137915,5.571395,2
4767,47670,18.39,5,0.7000,-15.58,-0.140229,5.555814,2
4768,47680,18.39,5,0.7000,-15.84,-0.142529,5.539977,2
4769,47690,18.41,5,0.7000,-16.09,-0.144815,5.523887,2
4770,47700,18.39,5,0.7000,-16.34,-0.147087,5.507544,2
4771,47710,18.34,5,0.7000,-16.59,-0.149343,5.490950,2
4772,47720,18.35,5,0.7000,-16.84,-0.151586,5.474107,2
4773,47730,18.37,5,0.7000,-17.09,-0.153812,5.457016,2
4774,47740,18.36,5,0.7000,-17.34,-0.156024,5.439681,2
4775,47750,18.47,5,0.7000,-17.58,-0.158219,5.422101,2
4776,47760,18.41,5,0.7000,-17.82,-0.160399,5.404278,2
4777,47770,18.51,5,0.7000,-18.06,-0.162563,5.386216,2
4778,47780,18.51,5,0.7000,-18.30,-0.164710,5.367915,2
4779,47790,18.49,5,0.7000,-18.54,-0.166842,5.349377,2
4780,47800,18.55,5,0.7000,-18.77,-0.168956,5.330604,2
4781,47810,18.60,5,0.7000,-19.01,-0.171054,5.311598,2
4782,47820,18.52,5,0.7000,-19.24,-0.173134,5.292361,2
4783,47830,18.48,5,0.7000,-19.47,-0.175198,5.272894,2
4784,47840,18.47,5,0.7000,-19.69,-0.177243,5.253201,2
4785,47850,18.39,5,0.7000,-19.92,-0.179271,5.233282,2
4786,47860,18.38,5,0.7000,-20.14,-0.181281,5.213139,2
4787,47870,18.39,5,0.7000,-20.36,-0.183272,5.192775,2
4788,47880,18.41,5,0.7000,-20.58,-0.185246,5.172192,2
4789,47890,18.45,5,0.7000,-20.80,-0.187201,5.151392,2
4790,47900,18.40,5,0.7000,-21.02,-0.189138,5.130377,2
4791,47910,18.44,5,0.7000,-21.23,-0.191055,5.109149,2
4792,47920,18.49,5,0.7000,-21.44,-0.192953,5.087709,2
4793,47930,18.47,5,0.7000,-21.65,-0.194832,5.066061,2
4794,47940,18.51,5,0.7000,-21.85,-0.196691,5.044207,2
4795,47950,18.59,5,0.7000,-22.06,-0.198531,5.022148,2
4796,47960,18.68,5,0.7000,-22.26,-0.200351,4.999887,2
4797,47970,18.67,5,0.7000,-22.46,-0.202151,4.977426,2
4798,47980,18.61,5,0.7000,-22.66,-0.203931,4.954767,2
4799,47990,18.55,5,0.7000,-22.85,-0.205690,4.931912,2
4800,48000,18.56,5,0.7000,-23.05,-0.207429,4.908865,2
4801,48010,18.44,5,0.7000,-23.24,-0.209146,4.885626,2
4802,48020,18.50,5,0.7000,-23.43,-0.210844,4.862199,2
4803,48030,18.43,5,0.7000,-23.61,-0.212520,4.838586,2
4804,48040,18.32,5,0.7000,-23.80,-0.214175,4.814789,2
4805,48050,18.31,5,0.7000,-23.98,-0.215808,4.790810,2
4806,48060,18.37,5,0.7000,-24.16,-0.217420,4.766653,2
4807,48070,18.45,5,0.7000,-24.33,-0.219010,4.742318,2
4808,48080,18.46,5,0.7000,-24.51,-0.220578,4.717810,2
4809,48090,18.54,5,0.7000,-24.68,-0.222124,4.693129,2
4810,48100,18.53,5,0.7000,-24.85,-0.223647,4.668279,2
4811,48110,18.47,5,0.7000,-25.02,-0.225149,4.643262,2
4812,48120,18.51,5,0.7000,-25.18,-0.226628,4.618082,2
4813,48130,18.49,5,0.7000,-25.34,-0.228084,4.592739,2
4814,48140,18.55,5,0.7000,-25.50,-0.229518,4.567237,2
4815,48150,18.46,5,0.7000,-25.66,-0.230929,4.541578,2
4816,48160,18.44,5,0.7000,-25.81,-0.232316,4.515766,2
4817,48170,18.33,5,0.7000,-25.96,-0.233680,4.489801,2
4818,48180,18.36,5,0.7000,-26.11,-0.235021,4.463688,2
4819,48190,18.25,5,0.7000,-26.26,-0.236338,4.437428,2
4820,48200,18.23,5,0.7000,-26.40,-0.237632,4.411025,2
4821,48210,18.29,5,0.7000,-26.54,-0.238902,4.384480,2
4822,48220,18.24,5,0.7000,-26.68,-0.240148,4.357797,2
4823,48230,18.27,5,0.7000,-26.82,-0.241370,4.330978,2
4824,48240,18.25,5,0.7000,-26.95,-0.242568,4.304026,2
4825,48250,18.38,5,0.7000,-27.08,-0.243741,4.276944,2
4826,48260,18.40,5,0.7000,-27.21,-0.244890,4.249733,2
4827,48270,18.40,5,0.7000,-27.34,-0.246015,4.222398,2
4828,48280,18.36,5,0.7000,-27.46,-0.247115,4.194941,2
4829,48290,18.28,5,0.7000,-27.58,-0.248191,4.167364,2
4830,48300,18.32,5,0.7000,-27.69,-0.249242,4.139670,2
4831,48310,18.32,5,0.7000,-27.81,-0.250268,4.111863,2
4832,48320,18.32,5,0.7000,-27.92,-0.251268,4.083944,2
4833,48330,18.31,5,0.7000,-28.03,-0.252244,4.055917,2
4834,48340,18.24,5,0.7000,-28.13,-0.253194,4.027784,2
4835,48350,18.30,5,0.7000,-28.24,-0.254119,3.999549,2
4836,48360,18.32,5,0.7000,-28.34,-0.255019,3.971214,2
4837,48370,18.35,5,0.7000,-28.43,-0.255893,3.942781,2
4838,48380,18.34,5,0.7000,-28.53,-0.256741,3.914254,2
4839,48390,18.37,5,0.7000,-28.62,-0.257564,3.885636,2
4840,48400,18.38,5,0.7000,-28.71,-0.258361,3.856929,2
4841,48410,18.61,5,0.7000,-28.79,-0.259132,3.828137,2
4842,48420,18.55,5,0.7000,-28.88,-0.259878,3.799261,2
4843,48430,18.61,5,0.7000,-28.96,-0.260597,3.770306,2
4844,48440,18.57,5,0.7000,-29.03,-0.261290,3.741274,2
4845,48450,18.52,5,0.7000,-29.11,-0.261958,3.712168,2
4846,48460,18.58,5,0.7000,-29.18,-0.262599,3.682990,2
4847,48470,18.44,5,0.7000,-29.25,-0.263213,3.653744,2
4848,48480,18.54,5,0.7000,-29.31,-0.263802,3.624433,2
4849,48490,18.53,5,0.7000,-29.37,-0.264364,3.595059,2
4850,48500,18.56,5,0.7000,-29.43,-0.264899,3.565626,2
4851,48510,18.67,5,0.7000,-29.49,-0.265408,3.536136,2
4852,48520,18.69,5,0.7000,-29.54,-0.265891,3.506593,2
4853,48530,18.62,5,0.7000,-29.59,-0.266347,3.476999,2
4854,48540,18.58,5,0.7000,-29.64,-0.266776,3.447357,2
4855,48550,18.52,5,0.7000,-29.69,-0.267179,3.417670,2
4856,48560,18.61,5,0.7000,-29.73,-0.267555,3.387942,2
4857,48570,18.60,5,0.7000,-29.77,-0.267904,3.358175,2
4858,48580,18.79,5,0.7000,-29.80,-0.268226,3.328372,2
4859,48590,18.66,5,0.7000,-29.84,-0.268522,3.298536,2
